float_val,fixed_val,float_sine,fixed_sine,scaled_float,fixed_err
6.087310,63493,-0.194625,-6195,-6377,-182.467773
6.087406,63494,-0.194531,-6195,-6374,-179.387207
6.087502,63495,-0.194437,-6195,-6371,-176.306641
6.087598,63496,-0.194343,-6195,-6368,-173.225586
6.087694,63497,-0.194249,-6195,-6365,-170.145020
6.087790,63498,-0.194155,-6195,-6362,-167.063965
6.087885,63499,-0.194061,-6195,-6359,-163.983398
6.087981,63500,-0.193967,-6195,-6356,-160.902344
6.088077,63501,-0.193873,-6195,-6353,-157.821289
6.088173,63502,-0.193779,-6195,-6350,-154.740234
6.088269,63503,-0.193685,-6195,-6347,-151.659180
6.088365,63504,-0.193591,-6195,-6344,-148.577637
6.088461,63505,-0.193496,-6195,-6340,-145.481445
6.088557,63506,-0.193402,-6195,-6337,-142.399902
6.088653,63507,-0.193308,-6195,-6334,-139.318848
6.088748,63508,-0.193214,-6195,-6331,-136.237305
6.088844,63509,-0.193120,-6195,-6328,-133.155762
6.088940,63510,-0.193026,-6195,-6325,-130.074219
6.089036,63511,-0.192932,-6195,-6322,-126.992676
6.089132,63512,-0.192838,-6195,-6319,-123.911133
6.089228,63513,-0.192744,-6195,-6316,-120.829102
6.089324,63514,-0.192650,-6195,-6313,-117.747559
6.089419,63515,-0.192556,-6195,-6310,-114.665527
6.089515,63516,-0.192462,-6195,-6307,-111.583984
6.089611,63517,-0.192368,-6195,-6304,-108.501953
6.089707,63518,-0.192274,-6195,-6300,-105.419922
6.089803,63519,-0.192180,-6195,-6297,-102.337891
6.089899,63520,-0.192085,-6195,-6294,-99.255859
6.089995,63521,-0.191991,-6195,-6291,-96.158203
6.090091,63522,-0.191897,-6195,-6288,-93.076172
6.090187,63523,-0.191803,-6195,-6285,-89.993652
6.090282,63524,-0.191709,-6195,-6282,-86.911133
6.090378,63525,-0.191615,-6195,-6279,-83.829102
6.090474,63526,-0.191521,-6195,-6276,-80.746582
6.090570,63527,-0.191427,-6195,-6273,-77.664063
6.090666,63528,-0.191332,-6195,-6270,-74.581543
6.090762,63529,-0.191238,-6195,-6266,-71.498535
6.090858,63530,-0.191144,-6195,-6263,-68.416016
6.090953,63531,-0.191050,-6195,-6260,-65.333496
6.091049,63532,-0.190956,-6195,-6257,-62.250488
6.091145,63533,-0.190862,-6195,-6254,-59.167480
6.091241,63534,-0.190768,-6195,-6251,-56.084961
6.091337,63535,-0.190674,-6195,-6248,-53.001953
6.091433,63536,-0.190580,-6195,-6245,-49.918945
6.091529,63537,-0.190485,-6195,-6242,-46.820313
6.091625,63538,-0.190391,-6195,-6239,-43.737305
6.091721,63539,-0.190297,-6195,-6236,-40.653809
6.091816,63540,-0.190203,-6195,-6233,-37.570801
6.091912,63541,-0.190109,-6195,-6229,-34.487305
6.092008,63542,-0.190015,-6195,-6226,-31.403809
6.092104,63543,-0.189921,-6195,-6223,-28.320313
6.092200,63544,-0.189827,-6195,-6220,-25.236816
6.092296,63545,-0.189732,-6195,-6217,-22.153320
6.092391,63546,-0.189638,-6195,-6214,-19.069824
6.092487,63547,-0.189544,-6195,-6211,-15.986328
6.092583,63548,-0.189450,-6195,-6208,-12.902344
6.092679,63549,-0.189356,-6195,-6205,-9.818848
6.092775,63550,-0.189262,-6195,-6202,-6.734863
6.092871,63551,-0.189168,-6195,-6199,-3.650879
6.092967,63552,-0.189074,-5997,-6196,-198.566895
6.093063,63553,-0.188979,-5997,-6192,-195.467773
6.093159,63554,-0.188885,-5997,-6189,-192.383789
6.093255,63555,-0.188791,-5997,-6186,-189.299316
6.093350,63556,-0.188697,-5997,-6183,-186.215332
6.093446,63557,-0.188603,-5997,-6180,-183.130859
6.093542,63558,-0.188509,-5997,-6177,-180.046875
6.093638,63559,-0.188414,-5997,-6174,-176.962402
6.093734,63560,-0.188320,-5997,-6171,-173.877930
6.093830,63561,-0.188226,-5997,-6168,-170.793457
6.093925,63562,-0.188132,-5997,-6165,-167.708984
6.094021,63563,-0.188038,-5997,-6162,-164.624512
6.094117,63564,-0.187944,-5997,-6159,-161.540039
6.094213,63565,-0.187850,-5997,-6155,-158.455078
6.094309,63566,-0.187755,-5997,-6152,-155.370605
6.094405,63567,-0.187661,-5997,-6149,-152.285645
6.094501,63568,-0.187567,-5997,-6146,-149.200684
6.094597,63569,-0.187473,-5997,-6143,-146.100586
6.094693,63570,-0.187378,-5997,-6140,-143.015625
6.094789,63571,-0.187284,-5997,-6137,-139.930664
6.094884,63572,-0.187190,-5997,-6134,-136.845215
6.094980,63573,-0.187096,-5997,-6131,-133.760254
6.095076,63574,-0.187002,-5997,-6128,-130.675293
6.095172,63575,-0.186908,-5997,-6125,-127.589844
6.095268,63576,-0.186813,-5997,-6122,-124.504395
6.095364,63577,-0.186719,-5997,-6118,-121.419434
6.095459,63578,-0.186625,-5997,-6115,-118.333984
6.095555,63579,-0.186531,-5997,-6112,-115.248535
6.095651,63580,-0.186437,-5997,-6109,-112.162598
6.095747,63581,-0.186343,-5997,-6106,-109.077148
6.095843,63582,-0.186249,-5997,-6103,-105.991699
6.095939,63583,-0.186154,-5997,-6100,-102.905762
6.096035,63584,-0.186060,-5997,-6097,-99.820313
6.096130,63585,-0.185966,-5997,-6094,-96.734375
6.096227,63586,-0.185871,-5997,-6091,-93.632813
6.096323,63587,-0.185777,-5997,-6088,-90.546875
6.096418,63588,-0.185683,-5997,-6084,-87.460938
6.096514,63589,-0.185589,-5997,-6081,-84.375000
6.096610,63590,-0.185495,-5997,-6078,-81.289063
6.096706,63591,-0.185400,-5997,-6075,-78.202637
6.096802,63592,-0.185306,-5997,-6072,-75.116699
6.096898,63593,-0.185212,-5997,-6069,-72.030273
6.096993,63594,-0.185118,-5997,-6066,-68.943848
6.097089,63595,-0.185024,-5997,-6063,-65.857910
6.097185,63596,-0.184930,-5997,-6060,-62.771484
6.097281,63597,-0.184835,-5997,-6057,-59.684570
6.097377,63598,-0.184741,-5997,-6054,-56.598145
6.097473,63599,-0.184647,-5997,-6051,-53.511719
6.097569,63600,-0.184553,-5997,-6047,-50.424805
6.097664,63601,-0.184459,-5997,-6044,-47.338379
6.097761,63602,-0.184364,-5997,-6041,-44.236328
6.097857,63603,-0.184270,-5997,-6038,-41.149414
6.097952,63604,-0.184175,-5997,-6035,-38.062500
6.098048,63605,-0.184081,-5997,-6032,-34.975586
6.098144,63606,-0.183987,-5997,-6029,-31.888672
6.098240,63607,-0.183893,-5997,-6026,-28.801758
6.098336,63608,-0.183799,-5997,-6023,-25.714355
6.098432,63609,-0.183704,-5997,-6020,-22.627441
6.098527,63610,-0.183610,-5997,-6017,-19.540039
6.098623,63611,-0.183516,-5997,-6013,-16.452637
6.098719,63612,-0.183422,-5997,-6010,-13.365723
6.098815,63613,-0.183328,-5997,-6007,-10.278320
6.098911,63614,-0.183233,-5997,-6004,-7.190918
6.099007,63615,-0.183139,-5997,-6001,-4.103027
6.099102,63616,-0.183045,-5799,-5998,-199.015625
6.099198,63617,-0.182951,-5799,-5995,-195.928223
6.099295,63618,-0.182856,-5799,-5992,-192.825195
6.099391,63619,-0.182762,-5799,-5989,-189.737305
6.099486,63620,-0.182668,-5799,-5986,-186.649902
6.099582,63621,-0.182573,-5799,-5983,-183.562012
6.099678,63622,-0.182479,-5799,-5979,-180.474121
6.099774,63623,-0.182385,-5799,-5976,-177.386230
6.099870,63624,-0.182291,-5799,-5973,-174.298340
6.099966,63625,-0.182196,-5799,-5970,-171.209961
6.100061,63626,-0.182102,-5799,-5967,-168.122070
6.100157,63627,-0.182008,-5799,-5964,-165.033691
6.100253,63628,-0.181914,-5799,-5961,-161.945801
6.100349,63629,-0.181819,-5799,-5958,-158.857422
6.100445,63630,-0.181725,-5799,-5955,-155.769043
6.100541,63631,-0.181631,-5799,-5952,-152.680664
6.100636,63632,-0.181537,-5799,-5949,-149.592285
6.100732,63633,-0.181442,-5799,-5946,-146.503906
6.100829,63634,-0.181348,-5799,-5942,-143.399902
6.100924,63635,-0.181253,-5799,-5939,-140.311523
6.101020,63636,-0.181159,-5799,-5936,-137.222656
6.101116,63637,-0.181065,-5799,-5933,-134.134277
6.101212,63638,-0.180971,-5799,-5930,-131.045410
6.101308,63639,-0.180876,-5799,-5927,-127.956543
6.101404,63640,-0.180782,-5799,-5924,-124.867676
6.101500,63641,-0.180688,-5799,-5921,-121.778809
6.101595,63642,-0.180594,-5799,-5918,-118.689941
6.101691,63643,-0.180499,-5799,-5915,-115.600586
6.101787,63644,-0.180405,-5799,-5912,-112.511719
6.101883,63645,-0.180311,-5799,-5908,-109.422852
6.101979,63646,-0.180216,-5799,-5905,-106.333496
6.102075,63647,-0.180122,-5799,-5902,-103.244141
6.102170,63648,-0.180028,-5799,-5899,-100.154785
6.102266,63649,-0.179934,-5799,-5896,-97.065430
6.102363,63650,-0.179839,-5799,-5893,-93.960938
6.102458,63651,-0.179745,-5799,-5890,-90.871582
6.102554,63652,-0.179650,-5799,-5887,-87.781738
6.102650,63653,-0.179556,-5799,-5884,-84.692383
6.102746,63654,-0.179462,-5799,-5881,-81.602539
6.102842,63655,-0.179367,-5799,-5878,-78.513184
6.102938,63656,-0.179273,-5799,-5874,-75.423340
6.103034,63657,-0.179179,-5799,-5871,-72.333496
6.103129,63658,-0.179085,-5799,-5868,-69.243652
6.103225,63659,-0.178990,-5799,-5865,-66.153809
6.103321,63660,-0.178896,-5799,-5862,-63.063965
6.103417,63661,-0.178802,-5799,-5859,-59.974121
6.103513,63662,-0.178707,-5799,-5856,-56.883789
6.103609,63663,-0.178613,-5799,-5853,-53.793945
6.103704,63664,-0.178519,-5799,-5850,-50.703613
6.103800,63665,-0.178424,-5799,-5847,-47.613281
6.103896,63666,-0.178330,-5799,-5844,-44.522949
6.103992,63667,-0.178235,-5799,-5840,-41.417480
6.104088,63668,-0.178141,-5799,-5837,-38.327148
6.104184,63669,-0.178047,-5799,-5834,-35.236816
6.104280,63670,-0.177952,-5799,-5831,-32.146484
6.104376,63671,-0.177858,-5799,-5828,-29.055664
6.104472,63672,-0.177764,-5799,-5825,-25.965332
6.104568,63673,-0.177670,-5799,-5822,-22.874512
6.104663,63674,-0.177575,-5799,-5819,-19.783691
6.104759,63675,-0.177481,-5799,-5816,-16.692871
6.104855,63676,-0.177387,-5799,-5813,-13.602539
6.104951,63677,-0.177292,-5799,-5810,-10.511230
6.105047,63678,-0.177198,-5799,-5806,-7.420410
6.105143,63679,-0.177104,-5799,-5803,-4.329590
6.105238,63680,-0.177009,-5601,-5800,-199.238770
6.105334,63681,-0.176915,-5601,-5797,-196.147461
6.105430,63682,-0.176821,-5601,-5794,-193.056641
6.105526,63683,-0.176726,-5601,-5791,-189.949707
6.105622,63684,-0.176631,-5601,-5788,-186.858887
6.105718,63685,-0.176537,-5601,-5785,-183.767578
6.105814,63686,-0.176443,-5601,-5782,-180.676270
6.105910,63687,-0.176348,-5601,-5779,-177.584473
6.106006,63688,-0.176254,-5601,-5775,-174.493164
6.106102,63689,-0.176160,-5601,-5772,-171.401855
6.106197,63690,-0.176065,-5601,-5769,-168.310059
6.106293,63691,-0.175971,-5601,-5766,-165.218750
6.106389,63692,-0.175877,-5601,-5763,-162.126953
6.106485,63693,-0.175782,-5601,-5760,-159.035156
6.106581,63694,-0.175688,-5601,-5757,-155.943359
6.106677,63695,-0.175594,-5601,-5754,-152.851563
6.106772,63696,-0.175499,-5601,-5751,-149.759766
6.106868,63697,-0.175405,-5601,-5748,-146.667969
6.106964,63698,-0.175311,-5601,-5745,-143.576172
6.107060,63699,-0.175216,-5601,-5741,-140.468750
6.107156,63700,-0.175121,-5601,-5738,-137.376465
6.107252,63701,-0.175027,-5601,-5735,-134.284668
6.107348,63702,-0.174933,-5601,-5732,-131.192383
6.107444,63703,-0.174838,-5601,-5729,-128.100098
6.107540,63704,-0.174744,-5601,-5726,-125.007813
6.107635,63705,-0.174650,-5601,-5723,-121.915527
6.107731,63706,-0.174555,-5601,-5720,-118.823242
6.107827,63707,-0.174461,-5601,-5717,-115.730469
6.107923,63708,-0.174366,-5601,-5714,-112.638184
6.108019,63709,-0.174272,-5601,-5711,-109.545410
6.108115,63710,-0.174178,-5601,-5707,-106.453125
6.108211,63711,-0.174083,-5601,-5704,-103.360352
6.108306,63712,-0.173989,-5601,-5701,-100.267578
6.108402,63713,-0.173894,-5601,-5698,-97.174805
6.108498,63714,-0.173800,-5601,-5695,-94.082031
6.108594,63715,-0.173705,-5601,-5692,-90.974121
6.108690,63716,-0.173611,-5601,-5689,-87.880859
6.108786,63717,-0.173516,-5601,-5686,-84.788086
6.108882,63718,-0.173422,-5601,-5683,-81.694824
6.108978,63719,-0.173328,-5601,-5680,-78.602051
6.109074,63720,-0.173233,-5601,-5677,-75.508789
6.109169,63721,-0.173139,-5601,-5673,-72.415527
6.109265,63722,-0.173045,-5601,-5670,-69.322266
6.109361,63723,-0.172950,-5601,-5667,-66.229004
6.109457,63724,-0.172856,-5601,-5664,-63.135742
6.109553,63725,-0.172761,-5601,-5661,-60.042480
6.109649,63726,-0.172667,-5601,-5658,-56.949219
6.109745,63727,-0.172572,-5601,-5655,-53.855469
6.109840,63728,-0.172478,-5601,-5652,-50.762207
6.109936,63729,-0.172384,-5601,-5649,-47.668457
6.110032,63730,-0.172289,-5601,-5646,-44.574707
6.110128,63731,-0.172194,-5601,-5642,-41.465820
6.110224,63732,-0.172100,-5601,-5639,-38.372070
6.110320,63733,-0.172006,-5601,-5636,-35.278320
6.110416,63734,-0.171911,-5601,-5633,-32.184570
6.110512,63735,-0.171817,-5601,-5630,-29.090332
6.110608,63736,-0.171722,-5601,-5627,-25.996582
6.110703,63737,-0.171628,-5601,-5624,-22.902344
6.110799,63738,-0.171533,-5601,-5621,-19.808594
6.110895,63739,-0.171439,-5601,-5618,-16.714355
6.110991,63740,-0.171345,-5601,-5615,-13.620117
6.111087,63741,-0.171250,-5601,-5612,-10.525879
6.111183,63742,-0.171156,-5601,-5608,-7.431641
6.111279,63743,-0.171061,-5601,-5605,-4.337402
6.111374,63744,-0.170967,-5403,-5602,-199.243164
6.111470,63745,-0.170872,-5403,-5599,-196.148438
6.111566,63746,-0.170778,-5403,-5596,-193.054199
6.111662,63747,-0.170684,-5403,-5593,-189.959473
6.111758,63748,-0.170589,-5403,-5590,-186.849609
6.111854,63749,-0.170494,-5403,-5587,-183.755371
6.111950,63750,-0.170400,-5403,-5584,-180.660645
6.112046,63751,-0.170305,-5403,-5581,-177.565918
6.112142,63752,-0.170211,-5403,-5577,-174.471191
6.112237,63753,-0.170116,-5403,-5574,-171.375977
6.112333,63754,-0.170022,-5403,-5571,-168.281250
6.112429,63755,-0.169928,-5403,-5568,-165.186523
6.112525,63756,-0.169833,-5403,-5565,-162.091309
6.112621,63757,-0.169739,-5403,-5562,-158.996582
6.112717,63758,-0.169644,-5403,-5559,-155.901367
6.112813,63759,-0.169550,-5403,-5556,-152.806152
6.112908,63760,-0.169455,-5403,-5553,-149.710938
6.113004,63761,-0.169361,-5403,-5550,-146.615723
6.113100,63762,-0.169266,-5403,-5547,-143.520508
6.113196,63763,-0.169172,-5403,-5543,-140.425293
6.113292,63764,-0.169077,-5403,-5540,-137.314453
6.113388,63765,-0.168983,-5403,-5537,-134.218750
6.113484,63766,-0.168888,-5403,-5534,-131.123535
6.113580,63767,-0.168794,-5403,-5531,-128.027832
6.113676,63768,-0.168699,-5403,-5528,-124.932129
6.113771,63769,-0.168605,-5403,-5525,-121.836426
6.113867,63770,-0.168510,-5403,-5522,-118.741211
6.113963,63771,-0.168416,-5403,-5519,-115.645020
6.114059,63772,-0.168321,-5403,-5516,-112.549316
6.114155,63773,-0.168227,-5403,-5512,-109.453613
6.114251,63774,-0.168132,-5403,-5509,-106.357910
6.114347,63775,-0.168038,-5403,-5506,-103.261719
6.114442,63776,-0.167943,-5403,-5503,-100.166016
6.114538,63777,-0.167849,-5403,-5500,-97.069824
6.114634,63778,-0.167754,-5403,-5497,-93.973633
6.114730,63779,-0.167660,-5403,-5494,-90.877441
6.114826,63780,-0.167565,-5403,-5491,-87.766113
6.114922,63781,-0.167470,-5403,-5488,-84.669434
6.115018,63782,-0.167376,-5403,-5485,-81.573242
6.115114,63783,-0.167281,-5403,-5481,-78.477051
6.115210,63784,-0.167187,-5403,-5478,-75.380371
6.115305,63785,-0.167092,-5403,-5475,-72.284180
6.115401,63786,-0.166998,-5403,-5472,-69.187500
6.115497,63787,-0.166903,-5403,-5469,-66.091309
6.115593,63788,-0.166809,-5403,-5466,-62.994629
6.115689,63789,-0.166714,-5403,-5463,-59.897949
6.115785,63790,-0.166620,-5403,-5460,-56.801270
6.115880,63791,-0.166525,-5403,-5457,-53.704590
6.115976,63792,-0.166431,-5403,-5454,-50.607422
6.116072,63793,-0.166336,-5403,-5451,-47.510742
6.116168,63794,-0.166242,-5403,-5447,-44.414063
6.116264,63795,-0.166147,-5403,-5444,-41.316895
6.116360,63796,-0.166052,-5403,-5441,-38.204590
6.116456,63797,-0.165958,-5403,-5438,-35.107422
6.116552,63798,-0.165863,-5403,-5435,-32.010254
6.116648,63799,-0.165769,-5403,-5432,-28.913086
6.116744,63800,-0.165674,-5403,-5429,-25.815918
6.116839,63801,-0.165580,-5403,-5426,-22.718750
6.116935,63802,-0.165485,-5403,-5423,-19.621582
6.117031,63803,-0.165391,-5403,-5420,-16.523926
6.117127,63804,-0.165296,-5403,-5416,-13.426758
6.117223,63805,-0.165202,-5403,-5413,-10.329102
6.117319,63806,-0.165107,-5403,-5410,-7.231934
6.117414,63807,-0.165013,-5403,-5407,-4.134277
6.117510,63808,-0.164918,-5205,-5404,-199.036621
6.117606,63809,-0.164824,-5205,-5401,-195.938965
6.117702,63810,-0.164729,-5205,-5398,-192.841309
6.117798,63811,-0.164635,-5205,-5395,-189.743652
6.117894,63812,-0.164540,-5205,-5392,-186.630371
6.117990,63813,-0.164445,-5205,-5389,-183.532715
6.118086,63814,-0.164350,-5205,-5385,-180.434570
6.118182,63815,-0.164256,-5205,-5382,-177.336914
6.118278,63816,-0.164161,-5205,-5379,-174.238770
6.118373,63817,-0.164067,-5205,-5376,-171.140625
6.118469,63818,-0.163972,-5205,-5373,-168.042480
6.118565,63819,-0.163878,-5205,-5370,-164.944336
6.118661,63820,-0.163783,-5205,-5367,-161.846191
6.118757,63821,-0.163689,-5205,-5364,-158.748047
6.118853,63822,-0.163594,-5205,-5361,-155.649902
6.118948,63823,-0.163499,-5205,-5358,-152.551270
6.119044,63824,-0.163405,-5205,-5354,-149.453125
6.119140,63825,-0.163310,-5205,-5351,-146.354492
6.119236,63826,-0.163216,-5205,-5348,-143.255859
6.119332,63827,-0.163121,-5205,-5345,-140.157715
6.119428,63828,-0.163026,-5205,-5342,-137.043457
6.119524,63829,-0.162932,-5205,-5339,-133.944824
6.119620,63830,-0.162837,-5205,-5336,-130.846191
6.119716,63831,-0.162743,-5205,-5333,-127.747559
6.119812,63832,-0.162648,-5205,-5330,-124.648926
6.119907,63833,-0.162553,-5205,-5327,-121.549805
6.120003,63834,-0.162459,-5205,-5323,-118.451172
6.120099,63835,-0.162364,-5205,-5320,-115.352051
6.120195,63836,-0.162270,-5205,-5317,-112.252930
6.120291,63837,-0.162175,-5205,-5314,-109.153809
6.120387,63838,-0.162081,-5205,-5311,-106.055176
6.120482,63839,-0.161986,-5205,-5308,-102.956055
6.120578,63840,-0.161891,-5205,-5305,-99.856445
6.120674,63841,-0.161797,-5205,-5302,-96.757324
6.120770,63842,-0.161702,-5205,-5299,-93.658203
6.120866,63843,-0.161608,-5205,-5296,-90.559082
6.120962,63844,-0.161513,-5205,-5292,-87.459473
6.121058,63845,-0.161418,-5205,-5289,-84.344727
6.121154,63846,-0.161323,-5205,-5286,-81.245117
6.121250,63847,-0.161229,-5205,-5283,-78.145508
6.121346,63848,-0.161134,-5205,-5280,-75.045898
6.121441,63849,-0.161040,-5205,-5277,-71.946289
6.121537,63850,-0.160945,-5205,-5274,-68.846680
6.121633,63851,-0.160850,-5205,-5271,-65.747070
6.121729,63852,-0.160756,-5205,-5268,-62.647461
6.121825,63853,-0.160661,-5205,-5265,-59.547852
6.121921,63854,-0.160567,-5205,-5261,-56.447754
6.122016,63855,-0.160472,-5205,-5258,-53.347656
6.122112,63856,-0.160377,-5205,-5255,-50.248047
6.122208,63857,-0.160283,-5205,-5252,-47.147949
6.122304,63858,-0.160188,-5205,-5249,-44.047852
6.122400,63859,-0.160094,-5205,-5246,-40.947754
6.122496,63860,-0.159999,-5205,-5243,-37.847656
6.122592,63861,-0.159904,-5205,-5240,-34.731934
6.122688,63862,-0.159809,-5205,-5237,-31.631836
6.122784,63863,-0.159715,-5205,-5234,-28.531738
6.122880,63864,-0.159620,-5205,-5230,-25.431152
6.122975,63865,-0.159525,-5205,-5227,-22.330566
6.123071,63866,-0.159431,-5205,-5224,-19.230469
6.123167,63867,-0.159336,-5205,-5221,-16.129883
6.123263,63868,-0.159242,-5205,-5218,-13.029297
6.123359,63869,-0.159147,-5205,-5215,-9.928711
6.123455,63870,-0.159052,-5205,-5212,-6.828125
6.123550,63871,-0.158958,-5205,-5209,-3.727539
6.123646,63872,-0.158863,-5006,-5206,-199.626953
6.123742,63873,-0.158768,-5006,-5203,-196.525879
6.123838,63874,-0.158674,-5006,-5199,-193.425293
6.123934,63875,-0.158579,-5006,-5196,-190.324219
6.124030,63876,-0.158485,-5006,-5193,-187.223633
6.124126,63877,-0.158389,-5006,-5190,-184.106934
6.124222,63878,-0.158295,-5006,-5187,-181.005859
6.124318,63879,-0.158200,-5006,-5184,-177.904785
6.124413,63880,-0.158106,-5006,-5181,-174.803711
6.124509,63881,-0.158011,-5006,-5178,-171.702637
6.124605,63882,-0.157916,-5006,-5175,-168.601563
6.124701,63883,-0.157822,-5006,-5172,-165.500488
6.124797,63884,-0.157727,-5006,-5168,-162.398926
6.124893,63885,-0.157632,-5006,-5165,-159.297852
6.124989,63886,-0.157538,-5006,-5162,-156.196289
6.125084,63887,-0.157443,-5006,-5159,-153.094727
6.125180,63888,-0.157348,-5006,-5156,-149.993164
6.125276,63889,-0.157254,-5006,-5153,-146.892090
6.125372,63890,-0.157159,-5006,-5150,-143.790039
6.125468,63891,-0.157064,-5006,-5147,-140.688477
6.125564,63892,-0.156970,-5006,-5144,-137.586914
6.125660,63893,-0.156875,-5006,-5140,-134.469727
6.125756,63894,-0.156780,-5006,-5137,-131.368164
6.125852,63895,-0.156685,-5006,-5134,-128.266113
6.125947,63896,-0.156591,-5006,-5131,-125.164551
6.126043,63897,-0.156496,-5006,-5128,-122.062500
6.126139,63898,-0.156401,-5006,-5125,-118.960449
6.126235,63899,-0.156307,-5006,-5122,-115.858398
6.126331,63900,-0.156212,-5006,-5119,-112.756348
6.126427,63901,-0.156117,-5006,-5116,-109.654297
6.126523,63902,-0.156023,-5006,-5113,-106.552246
6.126618,63903,-0.155928,-5006,-5109,-103.450195
6.126714,63904,-0.155833,-5006,-5106,-100.347656
6.126810,63905,-0.155739,-5006,-5103,-97.245605
6.126906,63906,-0.155644,-5006,-5100,-94.143066
6.127002,63907,-0.155549,-5006,-5097,-91.041016
6.127098,63908,-0.155455,-5006,-5094,-87.938477
6.127194,63909,-0.155360,-5006,-5091,-84.820313
6.127290,63910,-0.155265,-5006,-5088,-81.718262
6.127386,63911,-0.155170,-5006,-5085,-78.615234
6.127481,63912,-0.155075,-5006,-5082,-75.512695
6.127577,63913,-0.154981,-5006,-5078,-72.410156
6.127673,63914,-0.154886,-5006,-5075,-69.307617
6.127769,63915,-0.154791,-5006,-5072,-66.204590
6.127865,63916,-0.154697,-5006,-5069,-63.102051
6.127961,63917,-0.154602,-5006,-5066,-59.999023
6.128057,63918,-0.154507,-5006,-5063,-56.896484
6.128152,63919,-0.154413,-5006,-5060,-53.793457
6.128248,63920,-0.154318,-5006,-5057,-50.690430
6.128344,63921,-0.154223,-5006,-5054,-47.587402
6.128440,63922,-0.154129,-5006,-5050,-44.484375
6.128536,63923,-0.154034,-5006,-5047,-41.380859
6.128632,63924,-0.153939,-5006,-5044,-38.277832
6.128727,63925,-0.153844,-5006,-5041,-35.174805
6.128824,63926,-0.153749,-5006,-5038,-32.056152
6.128920,63927,-0.153655,-5006,-5035,-28.952637
6.129015,63928,-0.153560,-5006,-5032,-25.849609
6.129111,63929,-0.153465,-5006,-5029,-22.746094
6.129207,63930,-0.153370,-5006,-5026,-19.642578
6.129303,63931,-0.153276,-5006,-5023,-16.539063
6.129399,63932,-0.153181,-5006,-5019,-13.435547
6.129495,63933,-0.153086,-5006,-5016,-10.332031
6.129591,63934,-0.152992,-5006,-5013,-7.228516
6.129686,63935,-0.152897,-5006,-5010,-4.124512
6.129782,63936,-0.152802,-4807,-5007,-200.020996
6.129878,63937,-0.152707,-4807,-5004,-196.916992
6.129974,63938,-0.152613,-4807,-5001,-193.813477
6.130070,63939,-0.152518,-4807,-4998,-190.709473
6.130166,63940,-0.152423,-4807,-4995,-187.605469
6.130261,63941,-0.152329,-4807,-4992,-184.501465
6.130358,63942,-0.152233,-4807,-4988,-181.382324
6.130454,63943,-0.152139,-4807,-4985,-178.278320
6.130549,63944,-0.152044,-4807,-4982,-175.173828
6.130645,63945,-0.151949,-4807,-4979,-172.069824
6.130741,63946,-0.151854,-4807,-4976,-168.965820
6.130837,63947,-0.151760,-4807,-4973,-165.861328
6.130933,63948,-0.151665,-4807,-4970,-162.757324
6.131029,63949,-0.151570,-4807,-4967,-159.652832
6.131124,63950,-0.151475,-4807,-4964,-156.548340
6.131220,63951,-0.151381,-4807,-4960,-153.444336
6.131316,63952,-0.151286,-4807,-4957,-150.339844
6.131412,63953,-0.151191,-4807,-4954,-147.235352
6.131508,63954,-0.151097,-4807,-4951,-144.130859
6.131604,63955,-0.151002,-4807,-4948,-141.025879
6.131700,63956,-0.150907,-4807,-4945,-137.921387
6.131795,63957,-0.150812,-4807,-4942,-134.816895
6.131892,63958,-0.150717,-4807,-4939,-131.696777
6.131988,63959,-0.150622,-4807,-4936,-128.591797
6.132083,63960,-0.150528,-4807,-4932,-125.486816
6.132179,63961,-0.150433,-4807,-4929,-122.382324
6.132275,63962,-0.150338,-4807,-4926,-119.277344
6.132371,63963,-0.150243,-4807,-4923,-116.172363
6.132467,63964,-0.150149,-4807,-4920,-113.067383
6.132563,63965,-0.150054,-4807,-4917,-109.962402
6.132658,63966,-0.149959,-4807,-4914,-106.856934
6.132754,63967,-0.149864,-4807,-4911,-103.751953
6.132850,63968,-0.149769,-4807,-4908,-100.646973
6.132946,63969,-0.149675,-4807,-4905,-97.541504
6.133042,63970,-0.149580,-4807,-4901,-94.436523
6.133138,63971,-0.149485,-4807,-4898,-91.331055
6.133234,63972,-0.149390,-4807,-4895,-88.225586
6.133329,63973,-0.149296,-4807,-4892,-85.120117
6.133426,63974,-0.149200,-4807,-4889,-81.999512
6.133522,63975,-0.149106,-4807,-4886,-78.894043
6.133617,63976,-0.149011,-4807,-4883,-75.788086
6.133713,63977,-0.148916,-4807,-4880,-72.682617
6.133809,63978,-0.148821,-4807,-4877,-69.577148
6.133905,63979,-0.148727,-4807,-4873,-66.471191
6.134001,63980,-0.148632,-4807,-4870,-63.365723
6.134097,63981,-0.148537,-4807,-4867,-60.259766
6.134192,63982,-0.148442,-4807,-4864,-57.154297
6.134288,63983,-0.148347,-4807,-4861,-54.048340
6.134384,63984,-0.148253,-4807,-4858,-50.942383
6.134480,63985,-0.148158,-4807,-4855,-47.836426
6.134576,63986,-0.148063,-4807,-4852,-44.730469
6.134672,63987,-0.147968,-4807,-4849,-41.624512
6.134768,63988,-0.147873,-4807,-4846,-38.518555
6.134863,63989,-0.147779,-4807,-4842,-35.412109
6.134960,63990,-0.147683,-4807,-4839,-32.290527
