float_val,fixed_val,float_div,fixed_div,scaled_float,fixed_err
-0.608948,-19954,-1.231633,-32768,-40358,-7590.140625
-0.608917,-19953,-1.231694,-32768,-40360,-7592.164063
-0.608887,-19952,-1.231756,-32768,-40362,-7594.187500
-0.608856,-19951,-1.231818,-32768,-40364,-7596.210938
-0.608826,-19950,-1.231880,-32768,-40366,-7598.234375
-0.608795,-19949,-1.231941,-32768,-40368,-7600.257813
-0.608765,-19948,-1.232003,-32768,-40370,-7602.281250
-0.608734,-19947,-1.232065,-32768,-40372,-7604.304688
-0.608704,-19946,-1.232127,-32768,-40374,-7606.328125
-0.608673,-19945,-1.232188,-32768,-40376,-7608.351563
-0.608643,-19944,-1.232250,-32768,-40378,-7610.378906
-0.608612,-19943,-1.232312,-32768,-40380,-7612.402344
-0.608582,-19942,-1.232374,-32768,-40382,-7614.425781
-0.608551,-19941,-1.232436,-32768,-40384,-7616.453125
-0.608521,-19940,-1.232497,-32768,-40386,-7618.476563
-0.608490,-19939,-1.232559,-32768,-40389,-7620.503906
-0.608459,-19938,-1.232621,-32768,-40391,-7622.527344
-0.608429,-19937,-1.232683,-32768,-40393,-7624.554688
-0.608398,-19936,-1.232745,-32768,-40395,-7626.582031
-0.608368,-19935,-1.232807,-32768,-40397,-7628.605469
-0.608337,-19934,-1.232868,-32768,-40399,-7630.632813
-0.608307,-19933,-1.232930,-32768,-40401,-7632.660156
-0.608276,-19932,-1.232992,-32768,-40403,-7634.687500
-0.608246,-19931,-1.233054,-32768,-40405,-7636.714844
-0.608215,-19930,-1.233116,-32768,-40407,-7638.742188
-0.608185,-19929,-1.233178,-32768,-40409,-7640.769531
-0.608154,-19928,-1.233240,-32768,-40411,-7642.796875
-0.608124,-19927,-1.233302,-32768,-40413,-7644.824219
-0.608093,-19926,-1.233363,-32768,-40415,-7646.851563
-0.608063,-19925,-1.233425,-32768,-40417,-7648.882813
-0.608032,-19924,-1.233487,-32768,-40419,-7650.910156
-0.608002,-19923,-1.233549,-32768,-40421,-7652.937500
-0.607971,-19922,-1.233611,-32768,-40423,-7654.968750
-0.607941,-19921,-1.233673,-32768,-40425,-7656.996094
-0.607910,-19920,-1.233735,-32768,-40427,-7659.027344
-0.607880,-19919,-1.233797,-32768,-40429,-7661.054688
-0.607849,-19918,-1.233859,-32768,-40431,-7663.085938
-0.607819,-19917,-1.233921,-32768,-40433,-7665.117188
-0.607788,-19916,-1.233983,-32768,-40435,-7667.144531
-0.607758,-19915,-1.234045,-32768,-40437,-7669.175781
-0.607727,-19914,-1.234107,-32768,-40439,-7671.207031
-0.607697,-19913,-1.234169,-32768,-40441,-7673.238281
-0.607666,-19912,-1.234231,-32768,-40443,-7675.269531
-0.607635,-19911,-1.234293,-32768,-40445,-7677.300781
-0.607605,-19910,-1.234355,-32768,-40447,-7679.332031
-0.607574,-19909,-1.234417,-32768,-40449,-7681.363281
-0.607544,-19908,-1.234479,-32768,-40451,-7683.394531
-0.607513,-19907,-1.234541,-32768,-40453,-7685.425781
-0.607483,-19906,-1.234603,-32768,-40455,-7687.460938
-0.607452,-19905,-1.234665,-32768,-40457,-7689.492188
-0.607422,-19904,-1.234727,-32768,-40460,-7691.523438
-0.607391,-19903,-1.234789,-32768,-40462,-7693.558594
-0.607361,-19902,-1.234851,-32768,-40464,-7695.589844
-0.607330,-19901,-1.234913,-32768,-40466,-7697.625000
-0.607300,-19900,-1.234975,-32768,-40468,-7699.656250
-0.607269,-19899,-1.235037,-32768,-40470,-7701.691406
-0.607239,-19898,-1.235099,-32768,-40472,-7703.722656
-0.607208,-19897,-1.235161,-32768,-40474,-7705.757813
-0.607178,-19896,-1.235223,-32768,-40476,-7707.792969
-0.607147,-19895,-1.235285,-32768,-40478,-7709.828125
-0.607117,-19894,-1.235347,-32768,-40480,-7711.863281
-0.607086,-19893,-1.235409,-32768,-40482,-7713.898438
-0.607056,-19892,-1.235471,-32768,-40484,-7715.929688
-0.607025,-19891,-1.235534,-32768,-40486,-7717.968750
-0.606995,-19890,-1.235596,-32768,-40488,-7720.003906
-0.606964,-19889,-1.235658,-32768,-40490,-7722.039063
-0.606934,-19888,-1.235720,-32768,-40492,-7724.074219
-0.606903,-19887,-1.235782,-32768,-40494,-7726.109375
-0.606873,-19886,-1.235844,-32768,-40496,-7728.144531
-0.606842,-19885,-1.235906,-32768,-40498,-7730.183594
-0.606812,-19884,-1.235969,-32768,-40500,-7732.218750
-0.606781,-19883,-1.236031,-32768,-40502,-7734.257813
-0.606750,-19882,-1.236093,-32768,-40504,-7736.292969
-0.606720,-19881,-1.236155,-32768,-40506,-7738.332031
-0.606689,-19880,-1.236217,-32768,-40508,-7740.367188
-0.606659,-19879,-1.236279,-32768,-40510,-7742.406250
-0.606628,-19878,-1.236342,-32768,-40512,-7744.445313
-0.606598,-19877,-1.236404,-32768,-40514,-7746.484375
-0.606567,-19876,-1.236466,-32768,-40517,-7748.519531
-0.606537,-19875,-1.236528,-32768,-40519,-7750.558594
-0.606506,-19874,-1.236591,-32768,-40521,-7752.597656
-0.606476,-19873,-1.236653,-32768,-40523,-7754.636719
-0.606445,-19872,-1.236715,-32768,-40525,-7756.675781
-0.606415,-19871,-1.236777,-32768,-40527,-7758.714844
-0.606384,-19870,-1.236839,-32768,-40529,-7760.753906
-0.606354,-19869,-1.236902,-32768,-40531,-7762.796875
-0.606323,-19868,-1.236964,-32768,-40533,-7764.835938
-0.606293,-19867,-1.237026,-32768,-40535,-7766.875000
-0.606262,-19866,-1.237088,-32768,-40537,-7768.914063
-0.606232,-19865,-1.237151,-32768,-40539,-7770.957031
-0.606201,-19864,-1.237213,-32768,-40541,-7772.996094
-0.606171,-19863,-1.237275,-32768,-40543,-7775.039063
-0.606140,-19862,-1.237338,-32768,-40545,-7777.078125
-0.606110,-19861,-1.237400,-32768,-40547,-7779.121094
-0.606079,-19860,-1.237462,-32768,-40549,-7781.164063
-0.606049,-19859,-1.237525,-32768,-40551,-7783.203125
-0.606018,-19858,-1.237587,-32768,-40553,-7785.246094
-0.605988,-19857,-1.237649,-32768,-40555,-7787.289063
-0.605957,-19856,-1.237712,-32768,-40557,-7789.332031
-0.605927,-19855,-1.237774,-32768,-40559,-7791.375000
-0.605896,-19854,-1.237836,-32768,-40561,-7793.417969
-0.605865,-19853,-1.237899,-32768,-40563,-7795.460938
-0.605835,-19852,-1.237961,-32768,-40566,-7797.503906
-0.605804,-19851,-1.238023,-32768,-40568,-7799.546875
-0.605774,-19850,-1.238086,-32768,-40570,-7801.589844
-0.605743,-19849,-1.238148,-32768,-40572,-7803.632813
-0.605713,-19848,-1.238210,-32768,-40574,-7805.679688
-0.605682,-19847,-1.238273,-32768,-40576,-7807.722656
-0.605652,-19846,-1.238335,-32768,-40578,-7809.765625
-0.605621,-19845,-1.238398,-32768,-40580,-7811.812500
-0.605591,-19844,-1.238460,-32768,-40582,-7813.855469
-0.605560,-19843,-1.238522,-32768,-40584,-7815.902344
-0.605530,-19842,-1.238585,-32768,-40586,-7817.949219
-0.605499,-19841,-1.238647,-32768,-40588,-7819.992188
-0.605469,-19840,-1.238710,-32768,-40590,-7822.039063
-0.605438,-19839,-1.238772,-32768,-40592,-7824.085938
-0.605408,-19838,-1.238835,-32768,-40594,-7826.132813
-0.605377,-19837,-1.238897,-32768,-40596,-7828.175781
-0.605347,-19836,-1.238959,-32768,-40598,-7830.222656
-0.605316,-19835,-1.239022,-32768,-40600,-7832.269531
-0.605286,-19834,-1.239084,-32768,-40602,-7834.316406
-0.605255,-19833,-1.239147,-32768,-40604,-7836.363281
-0.605225,-19832,-1.239209,-32768,-40606,-7838.414063
-0.605194,-19831,-1.239272,-32768,-40608,-7840.460938
-0.605164,-19830,-1.239334,-32768,-40611,-7842.507813
-0.605133,-19829,-1.239397,-32768,-40613,-7844.554688
-0.605103,-19828,-1.239459,-32768,-40615,-7846.605469
-0.605072,-19827,-1.239522,-32768,-40617,-7848.652344
-0.605042,-19826,-1.239584,-32768,-40619,-7850.699219
-0.605011,-19825,-1.239647,-32768,-40621,-7852.750000
-0.604980,-19824,-1.239709,-32768,-40623,-7854.800781
-0.604950,-19823,-1.239772,-32768,-40625,-7856.847656
-0.604919,-19822,-1.239835,-32768,-40627,-7858.898438
-0.604889,-19821,-1.239897,-32768,-40629,-7860.949219
-0.604858,-19820,-1.239960,-32768,-40631,-7862.996094
-0.604828,-19819,-1.240022,-32768,-40633,-7865.046875
-0.604797,-19818,-1.240085,-32768,-40635,-7867.097656
-0.604767,-19817,-1.240147,-32768,-40637,-7869.148438
-0.604736,-19816,-1.240210,-32768,-40639,-7871.199219
-0.604706,-19815,-1.240273,-32768,-40641,-7873.250000
-0.604675,-19814,-1.240335,-32768,-40643,-7875.300781
-0.604645,-19813,-1.240398,-32768,-40645,-7877.351563
-0.604614,-19812,-1.240460,-32768,-40647,-7879.402344
-0.604584,-19811,-1.240523,-32768,-40649,-7881.457031
-0.604553,-19810,-1.240586,-32768,-40652,-7883.507813
-0.604523,-19809,-1.240648,-32768,-40654,-7885.558594
-0.604492,-19808,-1.240711,-32768,-40656,-7887.613281
-0.604462,-19807,-1.240773,-32768,-40658,-7889.664063
-0.604431,-19806,-1.240836,-32768,-40660,-7891.718750
-0.604401,-19805,-1.240899,-32768,-40662,-7893.769531
-0.604370,-19804,-1.240961,-32768,-40664,-7895.824219
-0.604340,-19803,-1.241024,-32768,-40666,-7897.878906
-0.604309,-19802,-1.241087,-32768,-40668,-7899.929688
-0.604279,-19801,-1.241149,-32768,-40670,-7901.984375
-0.604248,-19800,-1.241212,-32768,-40672,-7904.039063
-0.604218,-19799,-1.241275,-32768,-40674,-7906.093750
-0.604187,-19798,-1.241338,-32768,-40676,-7908.148438
-0.604156,-19797,-1.241400,-32768,-40678,-7910.203125
-0.604126,-19796,-1.241463,-32768,-40680,-7912.257813
-0.604095,-19795,-1.241526,-32768,-40682,-7914.312500
-0.604065,-19794,-1.241588,-32768,-40684,-7916.367188
-0.604034,-19793,-1.241651,-32768,-40686,-7918.421875
-0.604004,-19792,-1.241714,-32768,-40688,-7920.480469
-0.603973,-19791,-1.241777,-32768,-40691,-7922.535156
-0.603943,-19790,-1.241839,-32768,-40693,-7924.589844
-0.603912,-19789,-1.241902,-32768,-40695,-7926.648438
-0.603882,-19788,-1.241965,-32768,-40697,-7928.703125
-0.603851,-19787,-1.242028,-32768,-40699,-7930.761719
-0.603821,-19786,-1.242090,-32768,-40701,-7932.816406
-0.603790,-19785,-1.242153,-32768,-40703,-7934.875000
-0.603760,-19784,-1.242216,-32768,-40705,-7936.933594
-0.603729,-19783,-1.242279,-32768,-40707,-7938.988281
-0.603699,-19782,-1.242342,-32768,-40709,-7941.046875
-0.603668,-19781,-1.242404,-32768,-40711,-7943.105469
-0.603638,-19780,-1.242467,-32768,-40713,-7945.164063
-0.603607,-19779,-1.242530,-32768,-40715,-7947.222656
-0.603577,-19778,-1.242593,-32768,-40717,-7949.281250
-0.603546,-19777,-1.242656,-32768,-40719,-7951.339844
-0.603516,-19776,-1.242718,-32768,-40721,-7953.398438
-0.603485,-19775,-1.242781,-32768,-40723,-7955.457031
-0.603455,-19774,-1.242844,-32768,-40726,-7957.515625
-0.603424,-19773,-1.242907,-32768,-40728,-7959.578125
-0.603394,-19772,-1.242970,-32768,-40730,-7961.636719
-0.603363,-19771,-1.243033,-32768,-40732,-7963.695313
-0.603333,-19770,-1.243096,-32768,-40734,-7965.757813
-0.603302,-19769,-1.243158,-32768,-40736,-7967.816406
-0.603271,-19768,-1.243221,-32768,-40738,-7969.878906
-0.603241,-19767,-1.243284,-32768,-40740,-7971.937500
-0.603210,-19766,-1.243347,-32768,-40742,-7974.000000
-0.603180,-19765,-1.243410,-32768,-40744,-7976.062500
-0.603149,-19764,-1.243473,-32768,-40746,-7978.121094
-0.603119,-19763,-1.243536,-32768,-40748,-7980.183594
-0.603088,-19762,-1.243599,-32768,-40750,-7982.246094
-0.603058,-19761,-1.243662,-32768,-40752,-7984.308594
-0.603027,-19760,-1.243725,-32768,-40754,-7986.371094
-0.602997,-19759,-1.243788,-32768,-40756,-7988.433594
-0.602966,-19758,-1.243851,-32768,-40758,-7990.496094
-0.602936,-19757,-1.243914,-32768,-40761,-7992.558594
-0.602905,-19756,-1.243976,-32768,-40763,-7994.621094
-0.602875,-19755,-1.244040,-32768,-40765,-7996.687500
-0.602844,-19754,-1.244102,-32768,-40767,-7998.750000
-0.602814,-19753,-1.244165,-32768,-40769,-8000.812500
-0.602783,-19752,-1.244228,-32768,-40771,-8002.878906
-0.602753,-19751,-1.244291,-32768,-40773,-8004.941406
-0.602722,-19750,-1.244354,-32768,-40775,-8007.007813
-0.602692,-19749,-1.244417,-32768,-40777,-8009.070313
-0.602661,-19748,-1.244480,-32768,-40779,-8011.136719
-0.602631,-19747,-1.244543,-32768,-40781,-8013.199219
-0.602600,-19746,-1.244606,-32768,-40783,-8015.265625
-0.602570,-19745,-1.244670,-32768,-40785,-8017.332031
-0.602539,-19744,-1.244733,-32768,-40787,-8019.398438
-0.602509,-19743,-1.244796,-32768,-40789,-8021.464844
-0.602478,-19742,-1.244859,-32768,-40792,-8023.527344
-0.602448,-19741,-1.244922,-32768,-40794,-8025.593750
-0.602417,-19740,-1.244985,-32768,-40796,-8027.660156
-0.602386,-19739,-1.245048,-32768,-40798,-8029.730469
-0.602356,-19738,-1.245111,-32768,-40800,-8031.796875
-0.602325,-19737,-1.245174,-32768,-40802,-8033.863281
-0.602295,-19736,-1.245237,-32768,-40804,-8035.929688
-0.602264,-19735,-1.245300,-32768,-40806,-8037.996094
-0.602234,-19734,-1.245363,-32768,-40808,-8040.066406
-0.602203,-19733,-1.245426,-32768,-40810,-8042.132813
-0.602173,-19732,-1.245490,-32768,-40812,-8044.203125
-0.602142,-19731,-1.245553,-32768,-40814,-8046.269531
-0.602112,-19730,-1.245616,-32768,-40816,-8048.339844
-0.602081,-19729,-1.245679,-32768,-40818,-8050.406250
-0.602051,-19728,-1.245742,-32768,-40820,-8052.476563
-0.602020,-19727,-1.245805,-32768,-40823,-8054.546875
-0.601990,-19726,-1.245868,-32768,-40825,-8056.617188
-0.601959,-19725,-1.245932,-32768,-40827,-8058.683594
-0.601929,-19724,-1.245995,-32768,-40829,-8060.753906
-0.601898,-19723,-1.246058,-32768,-40831,-8062.824219
-0.601868,-19722,-1.246121,-32768,-40833,-8064.894531
-0.601837,-19721,-1.246184,-32768,-40835,-8066.964844
-0.601807,-19720,-1.246247,-32768,-40837,-8069.035156
-0.601776,-19719,-1.246311,-32768,-40839,-8071.109375
-0.601746,-19718,-1.246374,-32768,-40841,-8073.179688
-0.601715,-19717,-1.246437,-32768,-40843,-8075.250000
-0.601685,-19716,-1.246500,-32768,-40845,-8077.320313
-0.601654,-19715,-1.246564,-32768,-40847,-8079.394531
-0.601624,-19714,-1.246627,-32768,-40849,-8081.464844
-0.601593,-19713,-1.246690,-32768,-40852,-8083.539063
-0.601563,-19712,-1.246753,-32768,-40854,-8085.609375
-0.601532,-19711,-1.246817,-32768,-40856,-8087.683594
-0.601501,-19710,-1.246880,-32768,-40858,-8089.757813
-0.601471,-19709,-1.246943,-32768,-40860,-8091.828125
-0.601440,-19708,-1.247006,-32768,-40862,-8093.902344
-0.601410,-19707,-1.247070,-32768,-40864,-8095.976563
-0.601379,-19706,-1.247133,-32768,-40866,-8098.050781
-0.601349,-19705,-1.247196,-32768,-40868,-8100.125000
-0.601318,-19704,-1.247259,-32768,-40870,-8102.199219
-0.601288,-19703,-1.247323,-32768,-40872,-8104.273438
-0.601257,-19702,-1.247386,-32768,-40874,-8106.347656
-0.601227,-19701,-1.247449,-32768,-40876,-8108.421875
-0.601196,-19700,-1.247513,-32768,-40878,-8110.496094
-0.601166,-19699,-1.247576,-32768,-40881,-8112.570313
-0.601135,-19698,-1.247639,-32768,-40883,-8114.644531
-0.601105,-19697,-1.247703,-32768,-40885,-8116.722656
-0.601074,-19696,-1.247766,-32768,-40887,-8118.796875
-0.601044,-19695,-1.247829,-32768,-40889,-8120.875000
-0.601013,-19694,-1.247893,-32768,-40891,-8122.949219
-0.600983,-19693,-1.247956,-32768,-40893,-8125.027344
-0.600952,-19692,-1.248019,-32768,-40895,-8127.101563
-0.600922,-19691,-1.248083,-32768,-40897,-8129.179688
-0.600891,-19690,-1.248146,-32768,-40899,-8131.257813
-0.600861,-19689,-1.248210,-32768,-40901,-8133.335938
-0.600830,-19688,-1.248273,-32768,-40903,-8135.410156
-0.600800,-19687,-1.248336,-32768,-40905,-8137.488281
-0.600769,-19686,-1.248400,-32768,-40908,-8139.566406
-0.600739,-19685,-1.248463,-32768,-40910,-8141.644531
-0.600708,-19684,-1.248527,-32768,-40912,-8143.722656
-0.600677,-19683,-1.248590,-32768,-40914,-8145.800781
-0.600647,-19682,-1.248654,-32768,-40916,-8147.882813
-0.600616,-19681,-1.248717,-32768,-40918,-8149.960938
-0.600586,-19680,-1.248780,-32768,-40920,-8152.039063
-0.600555,-19679,-1.248844,-32768,-40922,-8154.117188
-0.600525,-19678,-1.248907,-32768,-40924,-8156.199219
-0.600494,-19677,-1.248971,-32768,-40926,-8158.277344
-0.600464,-19676,-1.249034,-32768,-40928,-8160.359375
-0.600433,-19675,-1.249098,-32768,-40930,-8162.437500
-0.600403,-19674,-1.249161,-32768,-40933,-8164.519531
-0.600372,-19673,-1.249225,-32768,-40935,-8166.597656
-0.600342,-19672,-1.249288,-32768,-40937,-8168.679688
-0.600311,-19671,-1.249352,-32768,-40939,-8170.761719
-0.600281,-19670,-1.249415,-32768,-40941,-8172.843750
-0.600250,-19669,-1.249479,-32768,-40943,-8174.921875
-0.600220,-19668,-1.249542,-32768,-40945,-8177.003906
-0.600189,-19667,-1.249606,-32768,-40947,-8179.085938
-0.600159,-19666,-1.249669,-32768,-40949,-8181.167969
-0.600128,-19665,-1.249733,-32768,-40951,-8183.250000
-0.600098,-19664,-1.249797,-32768,-40953,-8185.335938
-0.600067,-19663,-1.249860,-32768,-40955,-8187.417969
-0.600037,-19662,-1.249924,-32768,-40958,-8189.500000
-0.600006,-19661,-1.249987,-32768,-40960,-8191.582031
-0.599976,-19660,-1.250051,-32768,-40962,-8193.667969
-0.599945,-19659,-1.250114,-32768,-40964,-8195.750000
-0.599915,-19658,-1.250178,-32768,-40966,-8197.835938
-0.599884,-19657,-1.250242,-32768,-40968,-8199.917969
-0.599854,-19656,-1.250305,-32768,-40970,-8202.003906
-0.599823,-19655,-1.250369,-32768,-40972,-8204.085938
-0.599792,-19654,-1.250432,-32768,-40974,-8206.171875
-0.599762,-19653,-1.250496,-32768,-40976,-8208.257813
-0.599731,-19652,-1.250560,-32768,-40978,-8210.339844
-0.599701,-19651,-1.250623,-32768,-40980,-8212.425781
-0.599670,-19650,-1.250687,-32768,-40983,-8214.511719
-0.599640,-19649,-1.250751,-32768,-40985,-8216.597656
-0.599609,-19648,-1.250814,-32768,-40987,-8218.683594
-0.599579,-19647,-1.250878,-32768,-40989,-8220.769531
-0.599548,-19646,-1.250942,-32768,-40991,-8222.855469
-0.599518,-19645,-1.251005,-32768,-40993,-8224.941406
-0.599487,-19644,-1.251069,-32768,-40995,-8227.031250
-0.599457,-19643,-1.251133,-32768,-40997,-8229.117188
-0.599426,-19642,-1.251196,-32768,-40999,-8231.203125
-0.599396,-19641,-1.251260,-32768,-41001,-8233.292969
-0.599365,-19640,-1.251324,-32768,-41003,-8235.378906
-0.599335,-19639,-1.251388,-32768,-41005,-8237.468750
-0.599304,-19638,-1.251451,-32768,-41008,-8239.554688
-0.599274,-19637,-1.251515,-32768,-41010,-8241.644531
-0.599243,-19636,-1.251579,-32768,-41012,-8243.730469
-0.599213,-19635,-1.251642,-32768,-41014,-8245.820313
-0.599182,-19634,-1.251706,-32768,-41016,-8247.910156
-0.599152,-19633,-1.251770,-32768,-41018,-8250.000000
-0.599121,-19632,-1.251834,-32768,-41020,-8252.089844
-0.599091,-19631,-1.251897,-32768,-41022,-8254.175781
-0.599060,-19630,-1.251961,-32768,-41024,-8256.265625
-0.599030,-19629,-1.252025,-32768,-41026,-8258.355469
-0.598999,-19628,-1.252089,-32768,-41028,-8260.449219
-0.598969,-19627,-1.252153,-32768,-41031,-8262.539063
-0.598938,-19626,-1.252216,-32768,-41033,-8264.628906
-0.598907,-19625,-1.252280,-32768,-41035,-8266.718750
-0.598877,-19624,-1.252344,-32768,-41037,-8268.808594
-0.598846,-19623,-1.252408,-32768,-41039,-8270.902344
-0.598816,-19622,-1.252472,-32768,-41041,-8272.992188
-0.598785,-19621,-1.252536,-32768,-41043,-8275.085938
-0.598755,-19620,-1.252599,-32768,-41045,-8277.175781
-0.598724,-19619,-1.252663,-32768,-41047,-8279.269531
-0.598694,-19618,-1.252727,-32768,-41049,-8281.359375
-0.598663,-19617,-1.252791,-32768,-41051,-8283.453125
-0.598633,-19616,-1.252855,-32768,-41054,-8285.546875
-0.598602,-19615,-1.252919,-32768,-41056,-8287.640625
-0.598572,-19614,-1.252983,-32768,-41058,-8289.734375
-0.598541,-19613,-1.253046,-32768,-41060,-8291.824219
-0.598511,-19612,-1.253110,-32768,-41062,-8293.917969
-0.598480,-19611,-1.253174,-32768,-41064,-8296.011719
-0.598450,-19610,-1.253238,-32768,-41066,-8298.109375
-0.598419,-19609,-1.253302,-32768,-41068,-8300.203125
-0.598389,-19608,-1.253366,-32768,-41070,-8302.296875
-0.598358,-19607,-1.253430,-32768,-41072,-8304.390625
-0.598328,-19606,-1.253494,-32768,-41074,-8306.484375
-0.598297,-19605,-1.253558,-32768,-41077,-8308.582031
-0.598267,-19604,-1.253622,-32768,-41079,-8310.675781
-0.598236,-19603,-1.253686,-32768,-41081,-8312.773438
-0.598206,-19602,-1.253750,-32768,-41083,-8314.867188
-0.598175,-19601,-1.253814,-32768,-41085,-8316.964844
-0.598145,-19600,-1.253878,-32768,-41087,-8319.058594
-0.598114,-19599,-1.253942,-32768,-41089,-8321.156250
-0.598083,-19598,-1.254006,-32768,-41091,-8323.253906
-0.598053,-19597,-1.254069,-32768,-41093,-8325.347656
-0.598022,-19596,-1.254133,-32768,-41095,-8327.445313
-0.597992,-19595,-1.254197,-32768,-41098,-8329.542969
-0.597961,-19594,-1.254261,-32768,-41100,-8331.640625
-0.597931,-19593,-1.254326,-32768,-41102,-8333.738281
-0.597900,-19592,-1.254390,-32768,-41104,-8335.835938
-0.597870,-19591,-1.254454,-32768,-41106,-8337.933594
-0.597839,-19590,-1.254518,-32768,-41108,-8340.031250
-0.597809,-19589,-1.254582,-32768,-41110,-8342.132813
-0.597778,-19588,-1.254646,-32768,-41112,-8344.230469
-0.597748,-19587,-1.254710,-32768,-41114,-8346.328125
-0.597717,-19586,-1.254774,-32768,-41116,-8348.429688
-0.597687,-19585,-1.254838,-32768,-41119,-8350.527344
-0.597656,-19584,-1.254902,-32768,-41121,-8352.628906
-0.597626,-19583,-1.254966,-32768,-41123,-8354.726563
-0.597595,-19582,-1.255030,-32768,-41125,-8356.828125
-0.597565,-19581,-1.255094,-32768,-41127,-8358.925781
-0.597534,-19580,-1.255158,-32768,-41129,-8361.027344
-0.597504,-19579,-1.255222,-32768,-41131,-8363.128906
-0.597473,-19578,-1.255287,-32768,-41133,-8365.230469
-0.597443,-19577,-1.255351,-32768,-41135,-8367.332031
-0.597412,-19576,-1.255415,-32768,-41137,-8369.433594
-0.597382,-19575,-1.255479,-32768,-41140,-8371.535156
-0.597351,-19574,-1.255543,-32768,-41142,-8373.636719
-0.597321,-19573,-1.255607,-32768,-41144,-8375.738281
-0.597290,-19572,-1.255671,-32768,-41146,-8377.839844
-0.597260,-19571,-1.255736,-32768,-41148,-8379.941406
